dataset_id,label,src_id,source_file,source_row
1980,1,f38473ac88fded66,dataset/phishing/phishing.csv,144
1981,0,kean-s/all_documents/2066.,dataset/legitimo/emails.csv,
1982,1,e7dd6c11b212b4a1,dataset/phishing/Nazario_5.csv,3001
1983,0,mann-k/deleted_items/5.,dataset/legitimo/emails.csv,
1984,0,kaminski-v/_sent_mail/1929.,dataset/legitimo/emails.csv,
1985,1,76d6d7d9e24311f7,dataset/phishing/phishing.csv,92
1986,0,germany-c/_sent_mail/42.,dataset/legitimo/emails.csv,
1987,1,9f266b6c6b28f10e,dataset/phishing/phishing.csv,372
1988,0,rogers-b/all_documents/350.,dataset/legitimo/emails.csv,
1989,1,2b7ec759ce4025b9,dataset/phishing/phishing_2024.csv,37
1990,1,b1e9547baf448210,dataset/phishing/phishing.csv,134
1991,0,beck-s/_sent_mail/748.,dataset/legitimo/emails.csv,
1992,0,jones-t/all_documents/9391.,dataset/legitimo/emails.csv,
1993,0,beck-s/deleted_items/147.,dataset/legitimo/emails.csv,
1994,0,dasovich-j/sent_items/96.,dataset/legitimo/emails.csv,
1995,0,mann-k/_sent_mail/3636.,dataset/legitimo/emails.csv,
1996,0,kaminski-v/all_documents/4934.,dataset/legitimo/emails.csv,
1997,1,1d0869e80e2d32c5,dataset/phishing/Nazario_5.csv,1746
1998,0,germany-c/_sent_mail/912.,dataset/legitimo/emails.csv,
1999,0,sager-e/all_documents/413.,dataset/legitimo/emails.csv,
